,product_id,quantity,estimated_stock_pct,temperature,category,unit_price,timestamp_day_of_month,timestamp_day_of_week,timestamp_hour
2019,181,0.0,0.06,0.34186046511627904,16,9.49,2,2,12
2020,182,14.0,0.81,0.34186046511627904,21,1.49,2,2,12
2021,183,0.0,0.7,0.34186046511627904,0,12.99,2,2,12
2022,184,0.0,0.63,0.34186046511627904,3,7.99,2,2,12
2023,185,0.0,0.23,0.34186046511627904,15,4.49,2,2,12
2024,186,2.0,0.35,0.34186046511627904,11,10.19,2,2,12
2025,188,4.0,0.535,0.34186046511627904,8,6.49,2,2,12
2026,189,3.0,0.36000000000000004,0.34186046511627904,14,2.99,2,2,12
2027,191,5.0,0.6,0.34186046511627904,21,1.49,2,2,12
2028,192,0.0,0.89,0.34186046511627904,18,17.99,2,2,12
2029,195,0.0,0.76,0.34186046511627904,16,9.49,2,2,12
2030,196,0.0,0.15,0.34186046511627904,14,8.49,2,2,12
2031,198,0.0,0.21500000000000002,0.34186046511627904,14,4.99,2,2,12
2032,202,0.0,0.28,0.34186046511627904,13,22.19,2,2,12
2033,204,0.0,0.81,0.34186046511627904,2,2.49,2,2,12
2034,205,3.0,0.2866666666666667,0.34186046511627904,12,18.49,2,2,12
2035,208,0.0,0.44333333333333336,0.34186046511627904,5,9.99,2,2,12
2036,210,0.0,0.87,0.34186046511627904,21,1.99,2,2,12
2037,211,0.0,0.29,0.34186046511627904,3,13.19,2,2,12
2038,218,0.0,0.615,0.34186046511627904,2,2.49,2,2,12
2039,220,0.0,0.76,0.34186046511627904,7,5.19,2,2,12
2040,221,0.0,0.44,0.34186046511627904,6,14.19,2,2,12
2041,222,2.0,0.42,0.34186046511627904,14,3.49,2,2,12
2042,223,2.0,0.35,0.34186046511627904,21,4.99,2,2,12
2043,225,4.0,0.73,0.34186046511627904,10,3.99,2,2,12
2044,231,1.0,0.32,0.34186046511627904,5,14.99,2,2,12
2045,234,0.0,0.41,0.34186046511627904,17,8.99,2,2,12
2046,237,0.0,0.88,0.34186046511627904,16,8.99,2,2,12
2047,239,0.0,0.41,0.34186046511627904,0,15.99,2,2,12
2048,241,0.0,0.535,0.34186046511627904,7,9.19,2,2,12
2049,245,0.0,0.5,0.34186046511627904,13,14.99,2,2,12
2050,246,0.0,0.08,0.34186046511627904,0,13.49,2,2,12
2051,247,0.0,0.95,0.34186046511627904,4,2.49,2,2,12
2052,248,0.0,0.01,0.34186046511627904,19,1.19,2,2,12
2053,250,0.0,0.13,0.34186046511627904,16,11.99,2,2,12
2054,252,4.0,0.8,0.34186046511627904,21,1.19,2,2,12
2055,253,0.0,0.92,0.34186046511627904,20,0.49,2,2,12
2056,257,1.0,0.45,0.34186046511627904,20,5.19,2,2,12
2057,258,0.0,0.94,0.34186046511627904,11,18.99,2,2,12
2058,259,0.0,0.88,0.34186046511627904,18,10.19,2,2,12
2059,261,4.0,0.24,0.34186046511627904,21,4.19,2,2,12
2060,262,0.0,0.11,0.34186046511627904,4,2.99,2,2,12
2061,265,0.0,0.625,0.34186046511627904,6,14.99,2,2,12
2062,268,0.0,0.21,0.34186046511627904,4,3.49,2,2,12
2063,269,0.0,0.08,0.34186046511627904,1,7.99,2,2,12
2064,277,2.0,0.08,0.34186046511627904,4,8.49,2,2,12
2065,280,0.0,0.1,0.34186046511627904,20,4.99,2,2,12
2066,281,0.0,0.83,0.34186046511627904,19,0.49,2,2,12
2067,283,0.0,0.58,0.34186046511627904,12,8.99,2,2,12
2068,285,0.0,0.78,0.34186046511627904,7,5.49,2,2,12
2069,288,0.0,0.32,0.34186046511627904,12,19.99,2,2,12
2070,289,1.0,0.18,0.34186046511627904,14,6.99,2,2,12
2071,294,0.0,0.73,0.34186046511627904,7,8.49,2,2,12
2072,296,3.0,0.99,0.34186046511627904,13,15.49,2,2,12
2073,297,0.0,0.59,0.34186046511627904,20,0.19,2,2,12
2074,298,0.0,0.8,0.34186046511627904,2,7.99,2,2,12
2075,0,0.0,0.78,-0.3320645161290323,11,11.19,2,2,13
2076,3,3.0,0.66,-0.3320645161290323,7,7.99,2,2,13
2077,5,0.0,0.73,-0.3320645161290323,2,5.99,2,2,13
2078,9,1.0,0.23,-0.3320645161290323,12,12.49,2,2,13
2079,12,0.0,0.26,-0.3320645161290323,8,9.49,2,2,13
2080,16,0.0,0.85,-0.3320645161290323,16,11.19,2,2,13
2081,17,0.0,0.04,-0.3320645161290323,12,16.19,2,2,13
2082,18,2.0,0.54,-0.3320645161290323,10,3.99,2,2,13
2083,19,0.0,0.34,-0.3320645161290323,6,16.99,2,2,13
2084,25,0.0,0.06,-0.3320645161290323,7,9.99,2,2,13
2085,28,0.0,0.75,-0.3320645161290323,3,11.99,2,2,13
2086,29,0.0,0.2,-0.3320645161290323,2,8.19,2,2,13
2087,32,0.0,0.575,-0.3320645161290323,15,16.99,2,2,13
2088,33,0.0,0.27,-0.3320645161290323,2,7.49,2,2,13
2089,41,0.0,0.665,-0.3320645161290323,6,16.49,2,2,13
2090,42,0.0,0.85,-0.3320645161290323,19,0.49,2,2,13
2091,43,0.0,0.48,-0.3320645161290323,3,16.19,2,2,13
2092,44,0.0,0.29,-0.3320645161290323,8,8.19,2,2,13
2093,45,0.0,0.69,-0.3320645161290323,11,18.49,2,2,13
2094,46,0.0,0.85,-0.3320645161290323,7,9.49,2,2,13
2095,47,0.0,0.8999999999999999,-0.3320645161290323,6,13.49,2,2,13
2096,50,4.0,0.155,-0.3320645161290323,5,9.99,2,2,13
2097,52,0.0,0.54,-0.3320645161290323,11,10.49,2,2,13
2098,53,4.0,0.515,-0.3320645161290323,19,4.19,2,2,13
2099,54,4.0,0.10500000000000001,-0.3320645161290323,11,19.19,2,2,13
2100,56,1.0,0.27,-0.3320645161290323,6,10.99,2,2,13
2101,57,0.0,0.02,-0.3320645161290323,17,3.49,2,2,13
2102,58,0.0,0.48,-0.3320645161290323,16,14.49,2,2,13
2103,63,0.0,0.62,-0.3320645161290323,5,5.49,2,2,13
2104,65,0.0,0.71,-0.3320645161290323,11,16.19,2,2,13
2105,67,0.0,0.3,-0.3320645161290323,9,11.99,2,2,13
2106,69,0.0,0.11,-0.3320645161290323,15,5.49,2,2,13
2107,71,0.0,0.29,-0.3320645161290323,6,9.49,2,2,13
2108,72,4.0,0.5,-0.3320645161290323,12,16.19,2,2,13
2109,74,3.0,0.62,-0.3320645161290323,18,18.49,2,2,13
2110,79,3.0,0.42,-0.3320645161290323,7,5.19,2,2,13
2111,80,4.0,0.46,-0.3320645161290323,17,6.19,2,2,13
2112,81,4.0,0.45,-0.3320645161290323,10,0.49,2,2,13
2113,83,0.0,0.635,-0.3320645161290323,9,11.49,2,2,13
2114,84,2.0,0.4,-0.3320645161290323,18,19.19,2,2,13
2115,88,0.0,0.425,-0.3320645161290323,2,3.99,2,2,13
2116,90,0.0,0.09,-0.3320645161290323,10,3.99,2,2,13
2117,92,2.0,0.19,-0.3320645161290323,17,6.49,2,2,13
2118,93,3.0,0.385,-0.3320645161290323,15,3.49,2,2,13
2119,97,1.0,0.21,-0.3320645161290323,0,15.19,2,2,13
2120,99,0.0,0.08,-0.3320645161290323,7,7.99,2,2,13
2121,102,0.0,0.58,-0.3320645161290323,9,5.49,2,2,13
2122,105,2.0,0.43,-0.3320645161290323,1,6.49,2,2,13
2123,106,1.0,0.35,-0.3320645161290323,3,14.49,2,2,13
2124,108,0.0,0.04,-0.3320645161290323,5,11.19,2,2,13
2125,109,0.0,0.82,-0.3320645161290323,8,5.99,2,2,13
2126,113,0.0,0.13,-0.3320645161290323,21,4.49,2,2,13
2127,119,0.0,0.76,-0.3320645161290323,14,2.49,2,2,13
2128,120,0.0,0.77,-0.3320645161290323,6,8.49,2,2,13
2129,122,0.0,0.73,-0.3320645161290323,7,4.19,2,2,13
2130,124,0.0,0.8999999999999999,-0.3320645161290323,18,19.49,2,2,13
2131,125,0.0,0.52,-0.3320645161290323,7,9.19,2,2,13
2132,126,0.0,0.61,-0.3320645161290323,15,8.49,2,2,13
2133,127,0.0,0.16,-0.3320645161290323,9,5.99,2,2,13
2134,128,0.0,0.82,-0.3320645161290323,1,10.19,2,2,13
2135,130,1.0,0.02,-0.3320645161290323,21,2.49,2,2,13
2136,131,0.0,0.06,-0.3320645161290323,11,17.19,2,2,13
2137,135,3.0,0.54,-0.3320645161290323,17,8.19,2,2,13
2138,136,2.0,0.86,-0.3320645161290323,21,0.49,2,2,13
2139,139,1.0,0.21,-0.3320645161290323,9,7.19,2,2,13
2140,144,0.0,0.91,-0.3320645161290323,9,9.49,2,2,13
2141,145,0.0,0.44,-0.3320645161290323,13,20.99,2,2,13
2142,146,3.0,0.535,-0.3320645161290323,0,12.49,2,2,13
2143,147,0.0,0.01,-0.3320645161290323,5,6.49,2,2,13
2144,149,0.0,0.785,-0.3320645161290323,6,16.99,2,2,13
2145,150,0.0,0.91,-0.3320645161290323,1,4.99,2,2,13
2146,151,0.0,0.78,-0.3320645161290323,16,14.19,2,2,13
2147,152,0.0,0.48,-0.3320645161290323,20,5.49,2,2,13
2148,153,0.0,0.88,-0.3320645161290323,18,10.19,2,2,13
2149,159,0.0,0.6,-0.3320645161290323,13,11.49,2,2,13
2150,161,0.0,0.475,-0.3320645161290323,0,7.19,2,2,13
2151,162,0.0,0.93,-0.3320645161290323,15,10.99,2,2,13
2152,163,8.0,1.0,-0.3320645161290323,10,0.19,2,2,13
2153,165,2.0,0.45,-0.3320645161290323,17,7.19,2,2,13
2154,166,0.0,0.83,-0.3320645161290323,7,3.99,2,2,13
2155,168,0.0,0.22,-0.3320645161290323,12,11.49,2,2,13
2156,169,11.0,0.87,-0.3320645161290323,10,4.49,2,2,13
2157,170,4.0,0.29,-0.3320645161290323,17,5.99,2,2,13
2158,172,1.0,0.93,-0.3320645161290323,10,0.19,2,2,13
2159,174,0.0,0.8,-0.3320645161290323,20,4.19,2,2,13
2160,175,0.0,0.8,-0.3320645161290323,13,12.99,2,2,13
2161,180,0.0,0.8166666666666668,-0.3320645161290323,20,2.19,2,2,13
2162,181,4.0,0.74,-0.3320645161290323,16,9.49,2,2,13
2163,182,2.0,0.65,-0.3320645161290323,21,1.49,2,2,13
2164,185,0.0,0.43,-0.3320645161290323,15,4.49,2,2,13
2165,186,0.0,0.73,-0.3320645161290323,11,10.19,2,2,13
2166,189,0.0,1.0,-0.3320645161290323,14,2.99,2,2,13
2167,190,0.0,0.20500000000000002,-0.3320645161290323,3,19.99,2,2,13
2168,191,1.0,0.84,-0.3320645161290323,21,1.49,2,2,13
2169,195,2.0,0.78,-0.3320645161290323,16,9.49,2,2,13
2170,199,0.0,0.8,-0.3320645161290323,2,2.19,2,2,13
2171,200,0.0,0.73,-0.3320645161290323,17,8.19,2,2,13
2172,203,0.0,0.06,-0.3320645161290323,13,23.99,2,2,13
2173,204,0.0,0.79,-0.3320645161290323,2,2.49,2,2,13
2174,205,0.0,0.68,-0.3320645161290323,12,18.49,2,2,13
2175,208,4.0,0.24,-0.3320645161290323,5,9.99,2,2,13
2176,212,0.0,0.52,-0.3320645161290323,3,12.49,2,2,13
2177,215,6.0,0.85,-0.3320645161290323,8,7.19,2,2,13
2178,219,0.0,0.55,-0.3320645161290323,19,2.99,2,2,13
2179,220,0.0,0.51,-0.3320645161290323,7,5.19,2,2,13
2180,221,0.0,0.66,-0.3320645161290323,6,14.19,2,2,13
2181,225,4.0,0.2,-0.3320645161290323,10,3.99,2,2,13
2182,226,1.0,0.56,-0.3320645161290323,5,6.49,2,2,13
2183,227,0.0,0.52,-0.3320645161290323,4,7.49,2,2,13
2184,228,6.0,0.8,-0.3320645161290323,4,8.99,2,2,13
2185,230,0.0,0.39,-0.3320645161290323,4,8.19,2,2,13
2186,237,0.0,0.405,-0.3320645161290323,16,8.99,2,2,13
2187,238,0.0,0.43,-0.3320645161290323,20,0.49,2,2,13
2188,239,0.0,0.495,-0.3320645161290323,0,15.99,2,2,13
2189,241,0.0,0.29,-0.3320645161290323,7,9.19,2,2,13
2190,243,4.0,0.93,-0.3320645161290323,21,1.99,2,2,13
2191,244,0.0,0.49,-0.3320645161290323,8,8.19,2,2,13
2192,245,0.0,0.46499999999999997,-0.3320645161290323,13,14.99,2,2,13
2193,246,0.0,0.7849999999999999,-0.3320645161290323,0,13.49,2,2,13
2194,247,1.0,0.68,-0.3320645161290323,4,2.49,2,2,13
2195,250,0.0,0.59,-0.3320645161290323,16,11.99,2,2,13
2196,251,0.0,0.52,-0.3320645161290323,12,12.19,2,2,13
2197,252,0.0,0.24,-0.3320645161290323,21,1.19,2,2,13
2198,255,0.0,0.6866666666666666,-0.3320645161290323,13,21.99,2,2,13
2199,257,0.0,0.71,-0.3320645161290323,20,5.19,2,2,13
2200,259,0.0,0.505,-0.3320645161290323,18,10.19,2,2,13
2201,260,1.0,0.865,-0.3320645161290323,17,6.99,2,2,13
2202,261,6.0,0.645,-0.3320645161290323,21,4.19,2,2,13
2203,262,6.0,0.6,-0.3320645161290323,4,2.99,2,2,13
2204,263,4.0,0.95,-0.3320645161290323,5,5.99,2,2,13
2205,265,0.0,0.15,-0.3320645161290323,6,14.99,2,2,13
2206,266,4.0,0.64,-0.3320645161290323,7,9.19,2,2,13
2207,270,0.0,0.25,-0.3320645161290323,9,11.19,2,2,13
2208,272,0.0,0.17,-0.3320645161290323,2,2.19,2,2,13
2209,274,0.0,0.6,-0.3320645161290323,14,2.19,2,2,13
2210,276,0.0,0.67,-0.3320645161290323,3,11.49,2,2,13
2211,282,0.0,0.86,-0.3320645161290323,19,4.99,2,2,13
2212,284,3.0,0.61,-0.3320645161290323,17,3.19,2,2,13
2213,285,0.0,0.88,-0.3320645161290323,7,5.49,2,2,13
2214,286,3.0,0.79,-0.3320645161290323,14,2.99,2,2,13
2215,288,0.0,0.21,-0.3320645161290323,12,19.99,2,2,13
2216,289,0.0,0.38666666666666666,-0.3320645161290323,14,6.99,2,2,13
2217,291,0.0,0.09,-0.3320645161290323,3,5.19,2,2,13
2218,292,4.0,0.32,-0.3320645161290323,6,14.19,2,2,13
2219,298,0.0,0.5800000000000001,-0.3320645161290323,2,7.99,2,2,13
2220,1,0.0,0.43,-0.7615593220338983,21,1.49,2,2,14
2221,2,2.0,0.25,-0.7615593220338983,0,14.19,2,2,14
2222,4,0.0,0.935,-0.7615593220338983,3,20.19,2,2,14
2223,6,0.0,0.46,-0.7615593220338983,16,8.19,2,2,14
2224,7,0.0,0.7,-0.7615593220338983,4,2.49,2,2,14
2225,8,2.0,0.32,-0.7615593220338983,10,0.49,2,2,14
2226,9,0.0,0.73,-0.7615593220338983,12,12.49,2,2,14
2227,13,4.0,0.515,-0.7615593220338983,3,15.99,2,2,14
2228,16,3.0,0.5366666666666666,-0.7615593220338983,16,11.19,2,2,14
2229,17,3.0,0.37,-0.7615593220338983,12,16.19,2,2,14
2230,18,10.0,0.335,-0.7615593220338983,10,3.99,2,2,14
2231,20,0.0,0.76,-0.7615593220338983,20,4.99,2,2,14
2232,22,1.0,0.76,-0.7615593220338983,11,13.19,2,2,14
2233,25,0.0,0.77,-0.7615593220338983,7,9.99,2,2,14
2234,28,0.0,0.04,-0.7615593220338983,3,11.99,2,2,14
2235,30,3.0,0.63,-0.7615593220338983,10,1.49,2,2,14
2236,33,0.0,0.52,-0.7615593220338983,2,7.49,2,2,14
2237,36,2.0,0.35,-0.7615593220338983,16,8.49,2,2,14
2238,41,0.0,0.99,-0.7615593220338983,6,16.49,2,2,14
2239,42,0.0,0.64,-0.7615593220338983,19,0.49,2,2,14
2240,47,0.0,0.565,-0.7615593220338983,6,13.49,2,2,14
2241,49,0.0,0.63,-0.7615593220338983,2,8.19,2,2,14
2242,50,0.0,0.46,-0.7615593220338983,5,9.99,2,2,14
2243,52,3.0,0.5449999999999999,-0.7615593220338983,11,10.49,2,2,14
2244,57,0.0,0.68,-0.7615593220338983,17,3.49,2,2,14
2245,58,0.0,0.3466666666666667,-0.7615593220338983,16,14.49,2,2,14
2246,59,0.0,0.53,-0.7615593220338983,2,7.99,2,2,14
2247,60,0.0,0.69,-0.7615593220338983,9,4.99,2,2,14
2248,62,0.0,0.77,-0.7615593220338983,17,5.99,2,2,14
2249,63,4.0,0.675,-0.7615593220338983,5,5.49,2,2,14
2250,65,0.0,0.42000000000000004,-0.7615593220338983,11,16.19,2,2,14
2251,68,0.0,0.93,-0.7615593220338983,1,5.49,2,2,14
2252,69,0.0,0.2,-0.7615593220338983,15,5.49,2,2,14
2253,72,0.0,0.395,-0.7615593220338983,12,16.19,2,2,14
2254,74,0.0,0.28,-0.7615593220338983,18,18.49,2,2,14
2255,77,0.0,0.8049999999999999,-0.7615593220338983,19,3.19,2,2,14
2256,79,0.0,0.47,-0.7615593220338983,7,5.19,2,2,14
2257,80,0.0,0.42,-0.7615593220338983,17,6.19,2,2,14
2258,83,0.0,0.96,-0.7615593220338983,9,11.49,2,2,14
2259,85,0.0,0.84,-0.7615593220338983,1,7.49,2,2,14
2260,87,4.0,0.625,-0.7615593220338983,12,20.49,2,2,14
2261,89,0.0,0.47,-0.7615593220338983,12,11.99,2,2,14
2262,90,0.0,0.255,-0.7615593220338983,10,3.99,2,2,14
2263,93,0.0,0.14,-0.7615593220338983,15,3.49,2,2,14
2264,95,4.0,0.7,-0.7615593220338983,14,7.19,2,2,14
2265,97,0.0,0.46,-0.7615593220338983,0,15.19,2,2,14
2266,100,0.0,0.45499999999999996,-0.7615593220338983,18,12.99,2,2,14
2267,103,3.0,0.215,-0.7615593220338983,2,3.99,2,2,14
2268,104,3.0,0.9,-0.7615593220338983,1,8.49,2,2,14
2269,106,0.0,0.23,-0.7615593220338983,3,14.49,2,2,14
2270,107,5.0,0.76,-0.7615593220338983,8,9.49,2,2,14
2271,108,0.0,0.87,-0.7615593220338983,5,11.19,2,2,14
2272,109,0.0,0.38000000000000006,-0.7615593220338983,8,5.99,2,2,14
2273,113,1.0,0.83,-0.7615593220338983,21,4.49,2,2,14
2274,117,0.0,0.49,-0.7615593220338983,18,16.49,2,2,14
2275,118,3.0,0.42,-0.7615593220338983,1,4.19,2,2,14
2276,120,2.0,0.64,-0.7615593220338983,6,8.49,2,2,14
2277,121,0.0,0.04,-0.7615593220338983,9,8.19,2,2,14
2278,123,2.0,0.79,-0.7615593220338983,3,6.19,2,2,14
2279,124,2.0,0.29000000000000004,-0.7615593220338983,18,19.49,2,2,14
2280,129,4.0,0.53,-0.7615593220338983,17,8.99,2,2,14
2281,131,0.0,0.47,-0.7615593220338983,11,17.19,2,2,14
2282,132,0.0,0.48,-0.7615593220338983,7,4.99,2,2,14
2283,133,0.0,0.96,-0.7615593220338983,20,3.99,2,2,14
2284,136,5.0,0.385,-0.7615593220338983,21,0.49,2,2,14
2285,138,4.0,0.09,-0.7615593220338983,9,7.49,2,2,14
2286,143,0.0,0.93,-0.7615593220338983,3,16.19,2,2,14
2287,144,0.0,0.85,-0.7615593220338983,9,9.49,2,2,14
2288,145,0.0,0.44,-0.7615593220338983,13,20.99,2,2,14
2289,151,0.0,0.19000000000000003,-0.7615593220338983,16,14.19,2,2,14
2290,152,0.0,0.43,-0.7615593220338983,20,5.49,2,2,14
2291,153,0.0,0.28,-0.7615593220338983,18,10.19,2,2,14
2292,156,0.0,0.36,-0.7615593220338983,15,6.99,2,2,14
2293,157,0.0,0.4666666666666666,-0.7615593220338983,5,4.99,2,2,14
2294,160,0.0,0.91,-0.7615593220338983,9,7.19,2,2,14
2295,162,0.0,0.36,-0.7615593220338983,15,10.99,2,2,14
2296,163,8.0,0.36,-0.7615593220338983,10,0.19,2,2,14
2297,164,4.0,0.32,-0.7615593220338983,4,8.99,2,2,14
2298,168,4.0,0.99,-0.7615593220338983,12,11.49,2,2,14
2299,169,5.0,0.825,-0.7615593220338983,10,4.49,2,2,14
2300,170,0.0,0.03,-0.7615593220338983,17,5.99,2,2,14
2301,171,0.0,0.02,-0.7615593220338983,7,4.49,2,2,14
2302,172,4.0,0.97,-0.7615593220338983,10,0.19,2,2,14
2303,173,0.0,0.34,-0.7615593220338983,20,0.19,2,2,14
2304,174,4.0,0.5,-0.7615593220338983,20,4.19,2,2,14
2305,175,3.0,0.88,-0.7615593220338983,13,12.99,2,2,14
2306,178,0.0,0.745,-0.7615593220338983,15,14.49,2,2,14
2307,181,0.0,0.82,-0.7615593220338983,16,9.49,2,2,14
2308,182,3.0,0.86,-0.7615593220338983,21,1.49,2,2,14
2309,187,0.0,0.94,-0.7615593220338983,3,15.19,2,2,14
2310,194,0.0,0.4,-0.7615593220338983,5,5.49,2,2,14
2311,197,0.0,0.96,-0.7615593220338983,5,13.99,2,2,14
2312,199,0.0,0.99,-0.7615593220338983,2,2.19,2,2,14
2313,201,0.0,0.82,-0.7615593220338983,1,5.99,2,2,14
2314,202,0.0,1.0,-0.7615593220338983,13,22.19,2,2,14
2315,203,0.0,0.12000000000000001,-0.7615593220338983,13,23.99,2,2,14
2316,204,0.0,0.84,-0.7615593220338983,2,2.49,2,2,14
2317,205,0.0,0.25,-0.7615593220338983,12,18.49,2,2,14
2318,208,0.0,0.51,-0.7615593220338983,5,9.99,2,2,14
2319,210,1.0,0.69,-0.7615593220338983,21,1.99,2,2,14
2320,213,0.0,0.64,-0.7615593220338983,7,5.19,2,2,14
2321,215,0.0,0.5,-0.7615593220338983,8,7.19,2,2,14
2322,218,0.0,0.49,-0.7615593220338983,2,2.49,2,2,14
2323,220,0.0,0.4166666666666667,-0.7615593220338983,7,5.19,2,2,14
2324,221,0.0,0.4666666666666666,-0.7615593220338983,6,14.19,2,2,14
2325,222,2.0,0.81,-0.7615593220338983,14,3.49,2,2,14
2326,223,3.0,0.01,-0.7615593220338983,21,4.99,2,2,14
2327,226,0.0,0.16,-0.7615593220338983,5,6.49,2,2,14
2328,227,0.0,0.6125,-0.7615593220338983,4,7.49,2,2,14
2329,228,0.0,0.73,-0.7615593220338983,4,8.99,2,2,14
2330,230,0.0,0.11,-0.7615593220338983,4,8.19,2,2,14
2331,231,0.0,0.14,-0.7615593220338983,5,14.99,2,2,14
2332,233,0.0,0.35,-0.7615593220338983,3,7.49,2,2,14
2333,234,0.0,0.52,-0.7615593220338983,17,8.99,2,2,14
2334,235,0.0,0.865,-0.7615593220338983,18,18.19,2,2,14
2335,237,2.0,0.85,-0.7615593220338983,16,8.99,2,2,14
2336,240,0.0,0.42,-0.7615593220338983,6,14.19,2,2,14
2337,242,1.0,0.5966666666666667,-0.7615593220338983,8,9.19,2,2,14
2338,245,0.0,0.81,-0.7615593220338983,13,14.99,2,2,14
2339,246,0.0,0.65,-0.7615593220338983,0,13.49,2,2,14
2340,248,0.0,0.24,-0.7615593220338983,19,1.19,2,2,14
2341,249,0.0,0.325,-0.7615593220338983,14,5.49,2,2,14
2342,250,0.0,0.93,-0.7615593220338983,16,11.99,2,2,14
2343,251,4.0,0.4,-0.7615593220338983,12,12.19,2,2,14
2344,253,0.0,0.3,-0.7615593220338983,20,0.49,2,2,14
2345,254,0.0,0.7,-0.7615593220338983,19,4.49,2,2,14
2346,255,7.0,0.5,-0.7615593220338983,13,21.99,2,2,14
2347,259,0.0,0.505,-0.7615593220338983,18,10.19,2,2,14
2348,260,3.0,0.95,-0.7615593220338983,17,6.99,2,2,14
2349,263,0.0,0.9,-0.7615593220338983,5,5.99,2,2,14
2350,265,0.0,0.18,-0.7615593220338983,6,14.99,2,2,14
2351,275,0.0,0.63,-0.7615593220338983,2,7.49,2,2,14
2352,277,4.0,0.21,-0.7615593220338983,4,8.49,2,2,14
2353,278,0.0,0.23,-0.7615593220338983,3,8.19,2,2,14
2354,280,0.0,0.155,-0.7615593220338983,20,4.99,2,2,14
2355,287,3.0,0.78,-0.7615593220338983,10,4.99,2,2,14
2356,290,0.0,0.47333333333333333,-0.7615593220338983,12,14.99,2,2,14
2357,293,2.0,0.64,-0.7615593220338983,4,8.99,2,2,14
2358,295,1.0,0.93,-0.7615593220338983,3,14.19,2,2,14
2359,296,0.0,0.56,-0.7615593220338983,13,15.49,2,2,14
2360,297,0.0,0.74,-0.7615593220338983,20,0.19,2,2,14
2361,298,0.0,0.48,-0.7615593220338983,2,7.99,2,2,14
2362,299,0.0,0.5449999999999999,-0.7615593220338983,19,3.19,2,2,14
2363,2,0.0,0.415,-0.08408637873754155,0,14.19,2,2,15
2364,3,0.0,0.43,-0.08408637873754155,7,7.99,2,2,15
2365,8,3.0,0.48,-0.08408637873754155,10,0.49,2,2,15
2366,10,0.0,0.51,-0.08408637873754155,18,12.49,2,2,15
2367,12,0.0,0.27,-0.08408637873754155,8,9.49,2,2,15
2368,18,2.0,0.69,-0.08408637873754155,10,3.99,2,2,15
2369,20,0.0,0.15,-0.08408637873754155,20,4.99,2,2,15
2370,22,0.0,0.96,-0.08408637873754155,11,13.19,2,2,15
2371,23,2.0,0.04,-0.08408637873754155,9,13.19,2,2,15
2372,24,0.0,0.61,-0.08408637873754155,13,19.99,2,2,15
2373,25,3.0,0.2,-0.08408637873754155,7,9.99,2,2,15
2374,26,0.0,0.13,-0.08408637873754155,13,20.49,2,2,15
2375,29,0.0,0.81,-0.08408637873754155,2,8.19,2,2,15
2376,31,0.0,0.96,-0.08408637873754155,18,20.49,2,2,15
2377,32,0.0,0.45,-0.08408637873754155,15,16.99,2,2,15
2378,33,1.0,0.67,-0.08408637873754155,2,7.49,2,2,15
2379,34,0.0,0.7000000000000001,-0.08408637873754155,17,4.49,2,2,15
2380,36,0.0,0.01,-0.08408637873754155,16,8.49,2,2,15
2381,39,1.0,0.38,-0.08408637873754155,0,10.19,2,2,15
2382,44,3.0,0.4,-0.08408637873754155,8,8.19,2,2,15
2383,45,7.0,0.51,-0.08408637873754155,11,18.49,2,2,15
2384,46,2.0,0.26,-0.08408637873754155,7,9.49,2,2,15
2385,48,0.0,0.635,-0.08408637873754155,20,3.49,2,2,15
2386,49,0.0,0.65,-0.08408637873754155,2,8.19,2,2,15
2387,54,0.0,0.64,-0.08408637873754155,11,19.19,2,2,15
2388,60,0.0,0.61,-0.08408637873754155,9,4.99,2,2,15
2389,61,4.0,0.4533333333333333,-0.08408637873754155,14,6.19,2,2,15
2390,62,4.0,0.77,-0.08408637873754155,17,5.99,2,2,15
2391,63,0.0,0.31,-0.08408637873754155,5,5.49,2,2,15
2392,67,0.0,0.33,-0.08408637873754155,9,11.99,2,2,15
2393,72,0.0,0.21,-0.08408637873754155,12,16.19,2,2,15
2394,74,0.0,0.25666666666666665,-0.08408637873754155,18,18.49,2,2,15
2395,77,0.0,0.12,-0.08408637873754155,19,3.19,2,2,15
2396,82,0.0,0.07,-0.08408637873754155,6,8.99,2,2,15
2397,83,0.0,0.94,-0.08408637873754155,9,11.49,2,2,15
2398,84,0.0,0.26,-0.08408637873754155,18,19.19,2,2,15
2399,85,0.0,0.09,-0.08408637873754155,1,7.49,2,2,15
2400,86,0.0,0.74,-0.08408637873754155,11,15.49,2,2,15
2401,87,1.0,0.36,-0.08408637873754155,12,20.49,2,2,15
2402,90,0.0,0.395,-0.08408637873754155,10,3.99,2,2,15
2403,91,1.0,0.09,-0.08408637873754155,0,12.19,2,2,15
2404,95,2.0,0.42,-0.08408637873754155,14,7.19,2,2,15
2405,96,4.0,0.68,-0.08408637873754155,19,3.99,2,2,15
2406,99,0.0,0.285,-0.08408637873754155,7,7.99,2,2,15
2407,100,0.0,0.5900000000000001,-0.08408637873754155,18,12.99,2,2,15
2408,101,0.0,0.03,-0.08408637873754155,7,5.49,2,2,15
2409,102,0.0,0.685,-0.08408637873754155,9,5.49,2,2,15
2410,103,0.0,0.25,-0.08408637873754155,2,3.99,2,2,15
2411,107,0.0,0.23500000000000001,-0.08408637873754155,8,9.49,2,2,15
2412,111,3.0,0.69,-0.08408637873754155,17,10.99,2,2,15
